nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201011697000156,3201012010180052,Rina Kusuma,2003-04-09,23,Perempuan,Anak,Belum Kawin,2883238.0,2883238.0,8,8,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 156,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000052,1300 VA,Bebas Sewa,Ubin/Teraso,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011991000157,3201012010180053,Agus Wijaya,1997-02-01,29,Laki-laki,Kepala Keluarga,Kawin/Nikah,8339266.0,8339266.0,5,5,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 157,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000053,1300 VA,Bebas Sewa,Ubin/Teraso,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011674000158,3201012010180053,Agus Kusuma,1963-10-13,63,Laki-laki,Istri,Kawin/Nikah,2892616.0,2892616.0,8,8,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 158,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Berusaha sendiri,532100000053,2200 VA,Bebas Sewa,Keramik,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012599000159,3201012010180053,Bambang Nurbaya,1970-11-18,56,Laki-laki,Anak,Belum Kawin,3716109.0,3716109.0,5,5,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 159,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000053,450 VA,Milik Sendiri,Ubin/Teraso,Tembok,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011888000160,3201012010180054,Dedi Suryani,1967-08-02,59,Laki-laki,Kepala Keluarga,Kawin/Nikah,4323844.0,4323844.0,9,9,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 160,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Konstruksi,Berusaha sendiri,532100000054,2200 VA,Milik Sendiri,Keramik,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012474000161,3201012010180054,Cut Sartika,1965-08-11,61,Perempuan,Istri,Kawin/Nikah,2861685.0,2861685.0,1,1,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 161,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000054,900 VA,Kontrak/Sewa,Keramik,Tembok,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012582000162,3201012010180054,Budi Rahmawati,1994-04-24,32,Laki-laki,Anak,Belum Kawin,3129521.0,3129521.0,1,1,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 162,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Jasa keuangan & asuransi,Berusaha sendiri,532100000054,900 VA,Milik Sendiri,Ubin/Teraso,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012689000163,3201012010180055,Agus Putri,1987-11-05,39,Laki-laki,Kepala Keluarga,Kawin/Nikah,4127979.0,4127979.0,3,3,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 163,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000055,900 VA,Milik Sendiri,Semen,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011182000164,3201012010180055,Hendra Rahmawati,1998-01-22,28,Laki-laki,Istri,Kawin/Nikah,2313365.0,2313365.0,7,7,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 164,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000055,1300 VA,Kontrak/Sewa,Semen,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011391000165,3201012010180055,Agus Setiawan,1999-10-23,27,Laki-laki,Anak,Belum Kawin,2343826.0,2343826.0,5,5,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 165,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Buruh/Karyawan/Pegawai,532100000055,1300 VA,Bebas Sewa,Keramik,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011692000166,3201012010180056,Nur Putri,1975-01-01,51,Perempuan,Kepala Keluarga,Kawin/Nikah,2293326.0,2293326.0,9,9,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 166,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000056,900 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011981000167,3201012010180056,Cut Kurniawan,1967-02-28,59,Perempuan,Istri,Kawin/Nikah,3120284.0,3120284.0,6,6,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 167,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Konstruksi,Berusaha sendiri,532100000056,450 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012292000168,3201012010180056,Nur Kurniawan,2001-03-04,25,Perempuan,Anak,Belum Kawin,4559974.0,4559974.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 168,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000056,900 VA,Bebas Sewa,Ubin/Teraso,Kayu,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011485000169,3201012010180057,Nur Pratama,1986-08-02,40,Perempuan,Kepala Keluarga,Kawin/Nikah,3648641.0,3648641.0,6,6,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 169,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Pekerja bebas,532100000057,900 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011586000170,3201012010180057,Nur Lestari,1970-02-25,56,Perempuan,Istri,Kawin/Nikah,7220747.0,7220747.0,1,1,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 170,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Konstruksi,Pekerja bebas,532100000057,2200 VA,Kontrak/Sewa,Keramik,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012480000171,3201012010180057,Dewi Lestari,2001-01-04,25,Perempuan,Anak,Belum Kawin,2623037.0,2623037.0,2,2,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 171,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Konstruksi,Buruh/Karyawan/Pegawai,532100000057,2200 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012592000172,3201012010180058,Bambang Suryani,1967-02-25,59,Laki-laki,Kepala Keluarga,Kawin/Nikah,5218429.0,5218429.0,5,5,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 172,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000058,450 VA,Milik Sendiri,Ubin/Teraso,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011676000173,3201012010180058,Dewi Wijaya,1973-08-27,53,Perempuan,Istri,Kawin/Nikah,11404004.0,11404004.0,1,1,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 173,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Berusaha sendiri,532100000058,900 VA,Kontrak/Sewa,Keramik,Tembok,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011592000174,3201012010180058,Eko Sartika,1968-02-13,58,Laki-laki,Anak,Belum Kawin,14728782.0,14728782.0,7,7,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 174,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Jasa keuangan & asuransi,Berusaha sendiri,532100000058,2200 VA,Milik Sendiri,Keramik,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012797000175,3201012010180059,Cut Wibowo,1972-04-20,54,Perempuan,Kepala Keluarga,Kawin/Nikah,4539928.0,4539928.0,3,3,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 175,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000059,1300 VA,Bebas Sewa,Ubin/Teraso,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011086000176,3201012010180059,Dewi Santoso,1984-03-02,42,Perempuan,Istri,Kawin/Nikah,3519225.0,3519225.0,5,5,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 176,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000059,1300 VA,Milik Sendiri,Semen,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012797000177,3201012010180059,Rina Wijaya,1975-09-26,51,Perempuan,Anak,Belum Kawin,18271917.0,18271917.0,7,7,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 177,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000059,1300 VA,Milik Sendiri,Semen,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012887000178,3201012010180060,Sri Wibowo,1972-05-15,54,Perempuan,Kepala Keluarga,Kawin/Nikah,4531639.0,4531639.0,9,9,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 178,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000060,1300 VA,Bebas Sewa,Ubin/Teraso,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011471000179,3201012010180060,Wawan Putri,1998-01-25,28,Laki-laki,Istri,Kawin/Nikah,7726269.0,7726269.0,2,2,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 179,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000060,450 VA,Bebas Sewa,Keramik,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011691000180,3201012010180060,Cut Putri,1983-05-07,43,Perempuan,Anak,Belum Kawin,2848314.0,2848314.0,2,2,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 180,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Administrasi pemerintahan,Pekerja bebas,532100000060,900 VA,Milik Sendiri,Semen,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011099000181,3201012010180061,Agus Hidayat,1992-09-15,34,Laki-laki,Kepala Keluarga,Kawin/Nikah,3191963.0,3191963.0,6,6,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 181,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000061,450 VA,Bebas Sewa,Keramik,Tembok,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011376000182,3201012010180061,Tri Kurniawan,2001-02-24,25,Laki-laki,Istri,Kawin/Nikah,9052260.0,9052260.0,1,1,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 182,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000061,1300 VA,Bebas Sewa,Keramik,Tembok,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012070000183,3201012010180061,Yuni Pratama,1994-01-21,32,Perempuan,Anak,Belum Kawin,2848386.0,2848386.0,6,6,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 183,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Administrasi pemerintahan,Berusaha sendiri,532100000061,450 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011493000184,3201012010180062,Yuni Nurbaya,2000-03-10,26,Perempuan,Kepala Keluarga,Kawin/Nikah,3882511.0,3882511.0,2,2,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 184,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Pekerja bebas,532100000062,2200 VA,Bebas Sewa,Semen,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011683000185,3201012010180062,Agus Nyak Dien,1970-03-08,56,Laki-laki,Istri,Kawin/Nikah,3630037.0,3630037.0,10,10,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 185,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Administrasi pemerintahan,Pekerja bebas,532100000062,450 VA,Kontrak/Sewa,Semen,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012081000186,3201012010180062,Wawan Kusuma,1966-05-20,60,Laki-laki,Anak,Belum Kawin,14575699.0,14575699.0,6,6,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 186,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000062,1300 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012378000187,3201012010180063,Bambang Nyak Dien,2003-12-11,23,Laki-laki,Kepala Keluarga,Belum Kawin,8935933.0,8935933.0,8,8,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 187,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000063,450 VA,Kontrak/Sewa,Keramik,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011097000188,3201012010180063,Agus Santoso,1997-10-13,29,Laki-laki,Istri,Kawin/Nikah,5507495.0,5507495.0,9,9,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 188,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000063,1300 VA,Kontrak/Sewa,Keramik,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012670000189,3201012010180063,Rina Sartika,1992-03-15,34,Perempuan,Anak,Belum Kawin,16673342.0,16673342.0,6,6,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 189,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000063,1300 VA,Kontrak/Sewa,Keramik,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012599000190,3201012010180064,Ahmad Rahmawati,1962-11-11,64,Laki-laki,Kepala Keluarga,Kawin/Nikah,9573592.0,9573592.0,5,5,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 190,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Pekerja bebas,532100000064,2200 VA,Kontrak/Sewa,Semen,Tembok,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012281000191,3201012010180064,Bambang Lestari,1990-10-01,36,Laki-laki,Istri,Kawin/Nikah,3391437.0,3391437.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 191,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000064,900 VA,Milik Sendiri,Ubin/Teraso,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012591000192,3201012010180064,Nur Lestari,1973-10-06,53,Perempuan,Anak,Belum Kawin,2878700.0,2878700.0,3,3,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 192,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Konstruksi,Buruh/Karyawan/Pegawai,532100000064,900 VA,Milik Sendiri,Keramik,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
