nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201012484000167,3201012010180056,Irfan Sartika,2003-06-08,23,Laki-laki,Anak,Belum Kawin,11225399.0,11225399.0,9,9,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 167,PBI APBN + PKH,Ya,Tidak,Masih Sekolah,Sarjana (S1),Sarjana (S1),Tidak,Penyediaan Akomodasi & Makan Minum,Pekerja bebas,532100000056,450 VA,Dinas,Tanah,Kayu,Genteng Beton/Keramik,Sumur Bor/Pompa,Bukan Listrik,Kayu Bakar,Bersama,Plengsengan,Tangki Septik,Ya,Tidak,Ya,Ya,Tidak,Ya,Kurang Gizi,Buta Total,Gangguan Ringan,Tidak Bisa Berjalan
3201011384000168,3201012010180056,Nur Kusuma,1960-09-25,66,Perempuan,Kepala Keluarga,Cerai Mati,3378317.0,3378317.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 168,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Jasa keuangan & asuransi,Berusaha dibantu pekerja tidak tetap,532100000056,3500 VA,Milik Sendiri,Kayu/Papan,Seng,Genteng Beton/Keramik,Air Hujan,Bukan Listrik,LPG 5.5 kg / 12 kg,Umum,Tidak Ada Kloset,Tangki Septik,Ya,Ya,Tidak,Tidak,Ya,Tidak,Kurang Gizi,Gangguan Berat,Tuli Total,Tidak Bisa Berjalan
3201012788000169,3201012010180057,Rahmat Umar,1994-06-24,32,Laki-laki,Kepala Keluarga,Cerai Hidup,13566798.0,13566798.0,10,10,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 169,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Pekerja keluarga/tidak dibayar,532100000057,Tanpa PLN,Kontrak/Sewa,Ubin/Teraso,Bambu,Genteng Beton/Keramik,Mata Air Terlindung,Listrik PLN Dengan Meteran,Biogas,Tidak Ada,Plengsengan,Lubang Tanah,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,Normal,Tidak Ada Gangguan,Gangguan Ringan,Gangguan Ringan
3201012485000170,3201012010180057,Agus Pratama,1985-12-18,41,Laki-laki,Anak,Cerai Mati,12080024.0,12080024.0,2,2,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 170,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Tidak,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000057,900 VA,Bebas Sewa,Keramik,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN Tanpa Meteran,Kayu Bakar,Sendiri,Cemplung/Cubluk,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Normal,Gangguan Berat,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011097000171,3201012010180057,Rina Putri,1981-10-11,45,Perempuan,Anak,Cerai Mati,17562435.0,17562435.0,8,8,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 171,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SMP/MTs,SMP/MTs,Tidak,Jasa keuangan & asuransi,Pekerja bebas,532100000057,900 VA,Dinas,Semen/Bata Merah,Bambu,Genteng Tanah Liat,Layanan Perpipaan (PDAM),Listrik Non PLN,Listrik,Tidak Ada,Plengsengan,Lubang Tanah,Ya,Tidak,Ya,Ya,Ya,Ya,Resiko Stunting,Tidak Ada Gangguan,Tidak Ada Gangguan,Gangguan Ringan
3201012874000172,3201012010180058,Ahmad Setiawan,1978-03-07,48,Laki-laki,Kepala Keluarga,Cerai Hidup,3410261.0,3410261.0,9,9,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 172,PKH & BPNT,Tidak,Tidak,Masih Sekolah,SD/MI,SD/MI,Tidak,Penyediaan Akomodasi & Makan Minum,Berusaha sendiri,532100000058,2200 VA,Bebas Sewa,Ubin/Teraso,Tembok,Bambu/Ijuk,Mata Air Terlindung,Listrik Non PLN,Biogas,Umum,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Ya,Tidak,Normal,Gangguan Ringan,Tuli Total,Tidak Bisa Berjalan
3201011379000173,3201012010180058,Budi Wijaya,1994-04-15,32,Laki-laki,Anak,Kawin/Nikah,3215413.0,3215413.0,5,5,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 173,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,SD/MI,SD/MI,Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja keluarga/tidak dibayar,532100000058,2200 VA,Kontrak/Sewa,Kayu/Papan,Bambu,Beton,Mata Air Terlindung,Listrik PLN Dengan Meteran,Biogas,Umum,Tidak Ada Kloset,Lubang Tanah,Ya,Tidak,Tidak,Tidak,Tidak,Ya,Wasting,Gangguan Berat,Gangguan Ringan,Gangguan Ringan
3201012497000174,3201012010180058,Tri Umar,1968-12-15,58,Laki-laki,Orang Tua/Mertua,Cerai Mati,16611986.0,16611986.0,3,3,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 174,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,SD/MI,SD/MI,Ya,Industri pengolahan,Pekerja bebas,532100000058,2200 VA,Bebas Sewa,Keramik,Plesteran Anyaman Bambu,Asbes,Air Kemasan/Isi Ulang,Listrik PLN Dengan Meteran,Minyak Tanah,Umum,Tidak Ada Kloset,Lubang Tanah,Ya,Tidak,Ya,Ya,Ya,Tidak,Wasting,Buta Total,Tidak Ada Gangguan,Gangguan Ringan
3201012879000175,3201012010180059,Nur Suryani,1969-01-26,57,Perempuan,Kepala Keluarga,Belum Kawin,9163962.0,9163962.0,7,7,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 175,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000059,1300 VA,Dinas,Keramik,Plesteran Anyaman Bambu,Bambu/Ijuk,Sumur Bor/Pompa,Bukan Listrik,Kayu Bakar,Tidak Ada,Cemplung/Cubluk,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Ya,Tidak,Ya,Normal,Gangguan Ringan,Gangguan Ringan,Gangguan Ringan
3201011481000176,3201012010180059,Anisa Rahmawati,1972-06-14,54,Perempuan,Anak,Kawin/Nikah,2107872.0,2107872.0,9,9,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 176,PBI APBD (Pemda),Tidak,Ya,Belum Sekolah,SMP/MTs,SMP/MTs,Ya,Jasa keuangan & asuransi,Pekerja keluarga/tidak dibayar,532100000059,1300 VA,Bebas Sewa,Tanah,Bambu,Seng,Air Hujan,Listrik Non PLN,LPG 3 kg,Umum,Plengsengan,Tangki Septik,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Wasting,Gangguan Ringan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011486000177,3201012010180059,Rina Wibowo,2005-09-20,21,Perempuan,Kepala Keluarga,Cerai Mati,3260223.0,3260223.0,1,1,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 177,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Jasa keuangan & asuransi,Berusaha dibantu pekerja tidak tetap,532100000059,3500 VA,Bebas Sewa,Ubin/Teraso,Bambu,Genteng Tanah Liat,Air Hujan,Listrik PLN Dengan Meteran,LPG 5.5 kg / 12 kg,Bersama,Plengsengan,Lubang Tanah,Ya,Tidak,Ya,Ya,Ya,Ya,Kurang Gizi,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012594000178,3201012010180060,Irfan Rahmawati,1967-02-02,59,Laki-laki,Kepala Keluarga,Cerai Mati,5563071.0,5563071.0,1,1,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 178,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Industri pengolahan,Berusaha sendiri,532100000060,Tanpa PLN,Bebas Sewa,Keramik,Tembok,Genteng Beton/Keramik,Air Hujan,Listrik Non PLN,Kayu Bakar,Umum,Cemplung/Cubluk,Lubang Tanah,Ya,Ya,Ya,Ya,Ya,Ya,Resiko Stunting,Gangguan Berat,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011093000179,3201012010180060,Dewi Wibowo,1987-12-16,39,Perempuan,Anak,Belum Kawin,6100303.0,6100303.0,7,7,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 179,PBI APBN + PKH,Ya,Tidak,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Transportasi & Pergudangan,Buruh/Karyawan/Pegawai,532100000060,1300 VA,Milik Sendiri,Kayu/Papan,Tembok,Beton,Layanan Perpipaan (PDAM),Bukan Listrik,Listrik,Umum,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Kurang Gizi,Gangguan Berat,Tuli Total,Gangguan Ringan
3201011787000180,3201012010180060,Irfan Nurbaya,1982-04-28,44,Laki-laki,Kepala Keluarga,Cerai Mati,16155254.0,16155254.0,2,2,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 180,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000060,2200 VA,Dinas,Tanah,Plesteran Anyaman Bambu,Genteng Tanah Liat,Air Hujan,Listrik PLN Tanpa Meteran,LPG 3 kg,Umum,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Ya,Ya,Tidak,Kurang Gizi,Gangguan Berat,Tuli Total,Tidak Bisa Berjalan
3201012878000181,3201012010180061,Yuni Hidayat,1985-11-20,41,Perempuan,Orang Tua/Mertua,Cerai Mati,16942447.0,16942447.0,2,2,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 181,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Industri pengolahan,Berusaha sendiri,532100000061,450 VA,Milik Sendiri,Tanah,Tembok,Genteng Tanah Liat,Sumur Terlindung,Listrik PLN Dengan Meteran,LPG 5.5 kg / 12 kg,Tidak Ada,Cemplung/Cubluk,Lubang Tanah,Ya,Tidak,Ya,Ya,Tidak,Tidak,Resiko Stunting,Gangguan Berat,Tuli Total,Gangguan Ringan
3201012586000182,3201012010180061,Hendra Putri,2006-09-18,20,Laki-laki,Kepala Keluarga,Kawin/Nikah,8418120.0,8418120.0,7,7,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 182,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SD/MI,SD/MI,Ya,Jasa keuangan & asuransi,Pekerja keluarga/tidak dibayar,532100000061,Tanpa PLN,Bebas Sewa,Tanah,Kayu,Asbes,Sumur Terlindung,Listrik PLN Tanpa Meteran,Listrik,Tidak Ada,Tidak Ada Kloset,Tangki Septik,Ya,Tidak,Tidak,Tidak,Ya,Ya,Kurang Gizi,Gangguan Berat,Gangguan Ringan,Tidak Bisa Berjalan
3201012289000183,3201012010180061,Bambang Nurbaya,1975-01-01,51,Laki-laki,Kepala Keluarga,Belum Kawin,5425652.0,5425652.0,7,7,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 183,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Transportasi & Pergudangan,Pekerja bebas,532100000061,450 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Bambu/Ijuk,Sumur Bor/Pompa,Listrik PLN Dengan Meteran,Biogas,Sendiri,Cemplung/Cubluk,Tangki Septik,Ya,Tidak,Ya,Ya,Tidak,Ya,Kurang Gizi,Buta Total,Tuli Total,Tidak Bisa Berjalan
3201012378000184,3201012010180062,Budi Lestari,1992-01-11,34,Laki-laki,Orang Tua/Mertua,Cerai Mati,17280734.0,17280734.0,2,2,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 184,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Jasa keuangan & asuransi,Pekerja keluarga/tidak dibayar,532100000062,1300 VA,Bebas Sewa,Kayu/Papan,Kayu,Asbes,Air Hujan,Listrik PLN Dengan Meteran,Kayu Bakar,Bersama,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Ya,Ya,Normal,Gangguan Berat,Gangguan Ringan,Tidak Ada Gangguan
3201012895000185,3201012010180062,Agus Lestari,1982-04-12,44,Laki-laki,Kepala Keluarga,Cerai Hidup,7715819.0,7715819.0,4,4,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 185,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000062,Tanpa PLN,Kontrak/Sewa,Bambu,Seng,Genteng Beton/Keramik,Air Hujan,Bukan Listrik,Listrik,Tidak Ada,Leher Angsa,Lubang Tanah,Ya,Tidak,Tidak,Ya,Ya,Ya,Wasting,Buta Total,Gangguan Ringan,Gangguan Ringan
3201011290000186,3201012010180062,Rahmat Kurniawan,1972-05-21,54,Laki-laki,Istri,Cerai Hidup,2760875.0,2760875.0,3,3,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 186,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,SMP/MTs,SMP/MTs,Tidak,Penyediaan Akomodasi & Makan Minum,Berusaha dibantu pekerja tidak tetap,532100000062,3500 VA,Dinas,Kayu/Papan,Tembok,Genteng Beton/Keramik,Layanan Perpipaan (PDAM),Listrik Non PLN,LPG 5.5 kg / 12 kg,Sendiri,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Tidak,Ya,Ya,Normal,Gangguan Berat,Tuli Total,Gangguan Ringan
3201011298000187,3201012010180063,Irfan Hidayat,1997-11-03,29,Laki-laki,Orang Tua/Mertua,Belum Kawin,1995014.0,1995014.0,9,9,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 187,Bukan Penerima Bantuan,Tidak,Tidak,Belum Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000063,3500 VA,Milik Sendiri,Semen/Bata Merah,Bambu,Beton,Air Hujan,Bukan Listrik,Biogas,Bersama,Tidak Ada Kloset,Lubang Tanah,Ya,Ya,Ya,Ya,Ya,Tidak,Kurang Gizi,Buta Total,Gangguan Ringan,Tidak Bisa Berjalan
3201011185000188,3201012010180063,Tri Hidayat,1999-02-11,27,Laki-laki,Orang Tua/Mertua,Cerai Mati,13545048.0,13545048.0,6,6,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 188,PKH & BPNT,Tidak,Tidak,Masih Sekolah,Magister (S2),Magister (S2),Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000063,1300 VA,Dinas,Semen/Bata Merah,Bambu,Bambu/Ijuk,Air Kemasan/Isi Ulang,Listrik PLN Tanpa Meteran,Minyak Tanah,Tidak Ada,Leher Angsa,Pantai/Tanah Lapang/Kebun,Ya,Tidak,Tidak,Ya,Ya,Tidak,Resiko Stunting,Gangguan Ringan,Gangguan Ringan,Tidak Bisa Berjalan
3201012098000189,3201012010180063,Irfan Rahmawati,1972-02-27,54,Laki-laki,Orang Tua/Mertua,Cerai Mati,2366042.0,2366042.0,3,3,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 189,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SD/MI,SD/MI,Tidak,Transportasi & Pergudangan,Pekerja keluarga/tidak dibayar,532100000063,Tanpa PLN,Bebas Sewa,Kayu/Papan,Tembok,Genteng Tanah Liat,Air Hujan,Listrik PLN Tanpa Meteran,Biogas,Tidak Ada,Plengsengan,Tangki Septik,Ya,Tidak,Ya,Tidak,Tidak,Ya,Normal,Gangguan Ringan,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011497000190,3201012010180064,Sri Kurniawan,2005-06-15,21,Perempuan,Orang Tua/Mertua,Belum Kawin,7947943.0,7947943.0,4,4,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 190,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Transportasi & Pergudangan,Berusaha dibantu pekerja tidak tetap,532100000064,3500 VA,Kontrak/Sewa,Keramik,Tembok,Beton,Air Hujan,Listrik PLN Tanpa Meteran,LPG 3 kg,Tidak Ada,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Tidak,Tidak,Tidak,Resiko Stunting,Tidak Ada Gangguan,Gangguan Ringan,Tidak Ada Gangguan
3201012873000191,3201012010180064,Budi Kurniawan,2004-08-27,22,Laki-laki,Orang Tua/Mertua,Kawin/Nikah,6904106.0,6904106.0,5,5,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 191,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Tidak,Industri pengolahan,Pekerja keluarga/tidak dibayar,532100000064,900 VA,Bebas Sewa,Tanah,Kayu,Asbes,Layanan Perpipaan (PDAM),Bukan Listrik,LPG 5.5 kg / 12 kg,Sendiri,Cemplung/Cubluk,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Ya,Tidak,Tidak,Normal,Tidak Ada Gangguan,Gangguan Ringan,Tidak Ada Gangguan
3201012092000192,3201012010180064,Yuni Wibowo,2000-07-23,26,Perempuan,Orang Tua/Mertua,Cerai Hidup,5692850.0,5692850.0,4,4,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 192,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000064,3500 VA,Dinas,Semen/Bata Merah,Seng,Bambu/Ijuk,Sumur Bor/Pompa,Listrik PLN Tanpa Meteran,Kayu Bakar,Sendiri,Plengsengan,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Tidak,Tidak,Tidak,Ya,Normal,Gangguan Berat,Tuli Total,Tidak Bisa Berjalan
3201012374000193,3201012010180065,Hendra Pratama,1975-01-05,51,Laki-laki,Orang Tua/Mertua,Cerai Hidup,7573351.0,7573351.0,10,10,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 193,PKH & BPNT,Tidak,Tidak,Belum Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,Jasa keuangan & asuransi,Pekerja bebas,532100000065,Tanpa PLN,Dinas,Ubin/Teraso,Plesteran Anyaman Bambu,Bambu/Ijuk,Air Hujan,Bukan Listrik,LPG 3 kg,Bersama,Plengsengan,Tangki Septik,Ya,Ya,Ya,Ya,Tidak,Tidak,Resiko Stunting,Buta Total,Gangguan Ringan,Tidak Ada Gangguan
3201012571000194,3201012010180065,Ahmad Hidayat,2000-09-16,26,Laki-laki,Orang Tua/Mertua,Cerai Mati,6441964.0,6441964.0,2,2,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 194,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Ya,Konstruksi,Pekerja keluarga/tidak dibayar,532100000065,Tanpa PLN,Kontrak/Sewa,Bambu,Tembok,Beton,Mata Air Terlindung,Listrik PLN Tanpa Meteran,Minyak Tanah,Sendiri,Plengsengan,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Ya,Tidak,Ya,Kurang Gizi,Gangguan Berat,Tuli Total,Tidak Ada Gangguan
3201012074000195,3201012010180065,Budi Umar,1984-12-22,42,Laki-laki,Orang Tua/Mertua,Cerai Mati,2064801.0,2064801.0,10,10,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 195,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000065,Tanpa PLN,Bebas Sewa,Semen/Bata Merah,Tembok,Bambu/Ijuk,Air Kemasan/Isi Ulang,Bukan Listrik,LPG 3 kg,Tidak Ada,Cemplung/Cubluk,Lubang Tanah,Ya,Ya,Tidak,Ya,Ya,Ya,Resiko Stunting,Buta Total,Gangguan Ringan,Gangguan Ringan
3201011473000196,3201012010180066,Dedi Lestari,2006-07-24,20,Laki-laki,Anak,Belum Kawin,6006241.0,6006241.0,9,9,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 196,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Penyediaan Akomodasi & Makan Minum,Pekerja bebas,532100000066,3500 VA,Dinas,Keramik,Seng,Seng,Mata Air Terlindung,Listrik PLN Tanpa Meteran,Minyak Tanah,Tidak Ada,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Gangguan Berat,Gangguan Ringan,Gangguan Ringan
3201011299000197,3201012010180066,Nur Nurbaya,1964-03-22,62,Perempuan,Anak,Belum Kawin,2597003.0,2597003.0,9,9,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 197,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Transportasi & Pergudangan,Berusaha dibantu pekerja tidak tetap,532100000066,450 VA,Dinas,Tanah,Plesteran Anyaman Bambu,Seng,Sumur Bor/Pompa,Listrik Non PLN,Kayu Bakar,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Tidak,Ya,Normal,Buta Total,Tuli Total,Gangguan Ringan
3201012088000198,3201012010180066,Ahmad Suryani,1994-05-11,32,Laki-laki,Istri,Belum Kawin,1888156.0,1888156.0,7,7,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 198,Bukan Penerima Bantuan,Tidak,Tidak,Masih Sekolah,SD/MI,SD/MI,Tidak,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000066,900 VA,Dinas,Kayu/Papan,Seng,Bambu/Ijuk,Air Hujan,Bukan Listrik,Listrik,Umum,Tidak Ada Kloset,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tuli Total,Tidak Ada Gangguan
3201011076000199,3201012010180067,Nur Nyak Dien,1996-04-14,30,Perempuan,Istri,Kawin/Nikah,11742903.0,11742903.0,7,7,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 199,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,SMP/MTs,SMP/MTs,Ya,Penyediaan Akomodasi & Makan Minum,Berusaha dibantu pekerja tidak tetap,532100000067,2200 VA,Milik Sendiri,Kayu/Papan,Plesteran Anyaman Bambu,Genteng Beton/Keramik,Layanan Perpipaan (PDAM),Listrik Non PLN,Kayu Bakar,Tidak Ada,Leher Angsa,Kolam/Sawah/Sungai/Danau/Laut,Ya,Ya,Ya,Tidak,Tidak,Tidak,Wasting,Tidak Ada Gangguan,Gangguan Ringan,Gangguan Ringan
3201012586000200,3201012010180067,Eko Lestari,1969-12-02,57,Laki-laki,Kepala Keluarga,Cerai Mati,12746879.0,12746879.0,8,8,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 200,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Tidak,Penyediaan Akomodasi & Makan Minum,Berusaha dibantu pekerja tidak tetap,532100000067,450 VA,Kontrak/Sewa,Semen/Bata Merah,Kayu,Asbes,Sumur Bor/Pompa,Bukan Listrik,LPG 5.5 kg / 12 kg,Bersama,Cemplung/Cubluk,Pantai/Tanah Lapang/Kebun,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Kurang Gizi,Gangguan Ringan,Tuli Total,Tidak Ada Gangguan
3201011992000201,3201012010180067,Teuku Lestari,1963-03-07,63,Laki-laki,Istri,Cerai Mati,18410916.0,18410916.0,5,5,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 201,PBI APBD (Pemda),Tidak,Ya,Masih Sekolah,Sarjana (S1),Sarjana (S1),Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000067,1300 VA,Bebas Sewa,Tanah,Kayu,Genteng Beton/Keramik,Mata Air Terlindung,Listrik PLN Dengan Meteran,LPG 3 kg,Umum,Tidak Ada Kloset,Tangki Septik,Ya,Ya,Ya,Ya,Tidak,Tidak,Wasting,Gangguan Berat,Tidak Ada Gangguan,Tidak Bisa Berjalan
3201011898000202,3201012010180068,Wawan Pratama,2000-01-15,26,Laki-laki,Orang Tua/Mertua,Kawin/Nikah,1722071.0,1722071.0,9,9,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 202,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,Magister (S2),Magister (S2),Ya,Industri pengolahan,Pekerja bebas,532100000068,900 VA,Bebas Sewa,Tanah,Seng,Beton,Sumur Terlindung,Listrik PLN Dengan Meteran,LPG 5.5 kg / 12 kg,Umum,Cemplung/Cubluk,Lubang Tanah,Ya,Ya,Ya,Tidak,Tidak,Ya,Resiko Stunting,Buta Total,Gangguan Ringan,Gangguan Ringan
